"   The Telegraph - Calcutta : International   Tuesday, September 14, 2004    Ivan the fierce flies towards Cuba   A boy stands outside his damaged home in Kingston, Jamaica (Reuters)   George Town (Cayman Islands), Sept. 13 (Reuters): Hurricane Ivan, one of the fiercest Atlantic storms recorded, grew even more powerful and headed towards Cuba today after pummelling the Cayman Islands, Jamaica and Grenada, killing 65 on a track that eventually will bring it to the US coast","('Hurricane', 'infrastructure_and_utilities_damage', 'injured_or_dead_people')"
Ivan has killed at least 47 people during its rampage through the Caribbean,"('injured_or_dead_people',)"
"Now a rare and deadly Category 5 hurricane, Ivan was expected to pass near extreme western Cuba later, forecasters said","('Hurricane',)"
"On Grand Cayman, the largest of the three Cayman Islands, homes and businesses were flooded, an airport runway was submerged and roofs were torn off, witnesses said","('Flood', 'infrastructure_and_utilities_damage')"
"Ham radio operators reported people were standing on rooftops, the US National Hurricane Centre said","('Hurricane',)"
"There were no immediate reports of casualties in the Caymans, but Ivan killed 19 people in Jamaica when it brushed past on Friday night and Saturday","('injured_or_dead_people',)"
"While damage was extensive, the island of 2.7 million people appeared to have escaped the total havoc wrought on Tuesday on the tiny spice island Grenada, where 19 people died and 90 per cent of buildings were flattened or badly damaged","('infrastructure_and_utilities_damage', 'injured_or_dead_people')"
"Ivan was headed for tobacco-growing regions of western Cuba or Mexico?s Yucatan Peninsula today and then toward the US, where it could inflict a third hurricane strike on Florida within a month or curve west toward New Orleans","('Hurricane',)"
storm-weary after a visit from Hurricane Charley on August 13 and Hurricane Frances a week ago ,"('Hurricane',)"
home-owners began to breathe a sigh of relief after it appeared the vulnerable Florida Keys would likely be spared,"('donation_needs_or_offers_or_volunteering_services',)"
"Nevertheless, state officials warned that at least 1.7 million people living in fragile mobile homes or low-lying areas were at risk along Floridas Gulf Coast","('injured_or_dead_people',)"
"At least 12,000 Jamaicans spent last night in shelters after huge waves, flash floods or fierce winds wrecked their homes","('Flood',)"
Cuba evacuated 1.3 million people ,"('displaced_people_and_evacuations',)"
"Mexicos Yucatan peninsula also braced for possible high winds, and began evacuating 12,000 residents and tourists from Isla Mujeres, a resort island 13 km from Cancun","('displaced_people_and_evacuations',)"
   The Telegraph - Calcutta : Nation   Andhra woe over AIDS   G.S,"('Epidemic',)"
with a big jump in its number of HIV positive people,"('Epidemic',)"
An annual survey conducted by the Andhra Pradesh AIDS Control Society ,"('Epidemic',)"
each state AIDS Control Society puts out a similar surveillance report on HIV incidence ,"('Epidemic',)"
has found that the number of HIV positive people in the state has shot up by 21 per cent over the last year,"('Epidemic',)"
"Andhra now has 4.8 lakh HIV positive people and ranks second only to Maharashtra in HIV incidence, at 13 per cent of the national average","('Epidemic',)"
"The startling numbers have Dr K. Damayanti, project director of the state AIDS Control Society, saying: ?AP (Andhra Pradesh) is today what South Africa was a decade ago in HIV positive (incidence).","('Epidemic',)"
"But, as the reports says: ?The number is not enough and touched hardly 30 per cent of the AIDS prospective population (people who are HIV positive and might contract AIDS).","('Epidemic',)"
"The report says HIV incidence is highest in Guntur (3.75 per cent) and Prakasham (3 per cent) districts, both of which have a large floating population","('Epidemic',)"
Tirupati is the town with the highest HIV rate in the state ,"('Epidemic',)"
"The AIDS society report says condom sale has increased by 32 per cent over the last year, but the high rate of HIV incidence indicates there could be a lack of awareness about its proper use","('Epidemic',)"
"But the incidence (of HIV positive people) has also shot up by 21 per cent over the last year,","('Epidemic',)"
"She says HIV prevalence among pregnant women is a comparatively low 2.3 per cent in Guntur, Prakasham, Kadapa, Nellore, Karimnagar and West Godavari districts","('Epidemic',)"
"   The Telegraph - Calcutta : International   Wednesday, September 15, 2004    Ivan grazes past Cuba, heads towards US   Pinar del Rio (Cuba), Sept. 14 (Reuters): Powerful Hurricane Ivan churned into the Gulf of Mexico today on a track for the US coast after ripping off roofs and downing trees and power lines as it grazed western Cuba","('Hurricane',)"
"There were no reported casualties on the island from the giant storm, the most powerful to hit Cuba in living memory, which the US National Hurricane Center said could be one of the most intense ever seen in the gulf","('Hurricane', 'injured_or_dead_people')"
Many began boarding up their homes and making plans to evacuate if the storm came near,"('displaced_people_and_evacuations',)"
"After a Caribbean rampage that killed at least 68 people and left behind vast damage, Ivan was expected to make landfall in the US as early tomorrow night, prompting forecasters to post a hurricane watch from the Florida Panhandle to west of New Orleans in Louisiana","('Hurricane', 'infrastructure_and_utilities_damage', 'injured_or_dead_people')"
"The powerful core of Ivan, a rare Category 5 hurricane with catastrophic winds near 260 kmph, crossed Cubas sparsely populated western Guanahacabibes peninsula","('Hurricane',)"
"At 0900 GMT, the eye of Ivan was about 135 km northwest of the western tip of Cuba at latitude 22.6 north and longitude 86.0 west and moving northwest at 15 kmph, the US hurricane center said","('Hurricane',)"
Cuban authorities had evacuated 1.3 million of the countrys 11 million people before Ivan took a more westerly path than first predicted,"('displaced_people_and_evacuations',)"
?What a relief,"('donation_needs_or_offers_or_volunteering_services',)"
"Amphibious armoured cars were deployed to the area to evacuate people, if needed, from floods caused by torrential rains","('Flood', 'displaced_people_and_evacuations')"
"   The Telegraph - Calcutta : International   Thursday, September 16, 2004    Ivan sends jazz city packing   New Orleans, Sept. 15 (Reuters):    Hurricane Ivan drove hundreds of thousands of people out    of New Orleans today and the mayor told stragglers to take    refuge in tall buildings as the storm threatened to swamp    the historic jazz city","('Hurricane',)"
"Storm evacuees clogged roads to higher ground across Louisiana, Mississippi, Alabama and Florida as Ivan headed towards the shore after a rampage through the Caribbean that killed at least 68 people and caused extensive damage in Grenada, Jamaica and the Cayman Islands","('infrastructure_and_utilities_damage', 'injured_or_dead_people')"
Authorities urged millions of people along a 645-km stretch of the US Gulf coast to flee one of the most intense Atlantic storms on record with 225-kph winds and 38 cm of rain,"('displaced_people_and_evacuations',)"
"A long stretch of coast from Grand Isle, Louisiana, to Apalachicola, Florida, was under a hurricane warning, meaning the area, which includes New Orleans, should expect hurricane conditions within 24 hours","('Hurricane',)"
"Perched between the Gulf and vast Lake Pontchartrain, New Orleans last endured a direct hit from a major hurricane in 1965 when Betsy submerged parts of the city under several metres of water","('Hurricane', 'infrastructure_and_utilities_damage')"
That storm killed 76 people,"('injured_or_dead_people',)"
"Mayor Ray Nagin said the evacuation was going well but noted at least 100,000 of greater New Orleans","('displaced_people_and_evacuations',)"
"   The Telegraph - Calcutta : International   Friday, September 17, 2004    Ivan?s fierce assault   Pensacola (Florida), Sept.    16 (Reuters): Hurricane Ivan slammed the US gulf coast    today with furious winds and flooding, ripping roofs off    homes and hotels, washing out bridges, downing power lines    and spawning tornadoes that killed eight people","('Flood', 'Hurricane', 'Tornado', 'injured_or_dead_people')"
"Ivan had killed 68 people in a deadly trek through the Caribbean over the past 10 days and its eye hurtled ashore in the early hours near gulf shores, Alabama, just west of Florida?s panhandle","('injured_or_dead_people',)"
There is extensive home damage in all areas.,"('infrastructure_and_utilities_damage',)"
"At least eight people died in northwest Florida when tornadoes touched down and damaged or destroyed up to 70 buildings, including a fire station, police said","('Tornado', 'infrastructure_and_utilities_damage', 'injured_or_dead_people')"
"The dead included five killed when a twister struck near Blountstown in Calhoun county and an 8-year-old girl who died when a tree fell on her home in Milton, local officials said","('injured_or_dead_people',)"
"In Pensacola, three hospitals were damaged as well as the Pensacola Civic Center","('infrastructure_and_utilities_damage',)"
Florida suffered its third hurricane hit in just over a month,"('Hurricane',)"
"The state was slammed by Hurricane Charley on August 13 and Hurricane Frances on September 4, storms that are estimated to have caused a combined $11 billion in insured losses","('Hurricane',)"
"There is extensive damage and some loss of life,","('infrastructure_and_utilities_damage',)"
"   The Telegraph - Calcutta : International   Saturday, September 18, 2004    US picks up pieces after Ivan   The rear part of the trailer of a semi-truck is all that is left after the front half sank into a gap in a bridge over Escambia Bay, north of Pensacola, Florida, that was cut in two by Hurricane Ivan","('Hurricane',)"
"(Reuters)   Navarre, Florida, Sept. 17 (Reuters): National Guard troops moved in, chain saws roared and heavy equipment scooped up the rubble of wrecked homes today as the US gulf coast began to clean up from Hurricane Ivan, which killed up to 20 people","('Hurricane', 'injured_or_dead_people')"
Rescue teams backed by sniffer dogs prepared to begin house-to-house searches and to venture out to barrier islands where rooftops of luxury villas peeked out from floodwaters and authorities said Ivan?s death toll could climb,"('displaced_people_and_evacuations', 'injured_or_dead_people', 'missing_trapped_or_found_people')"
"Many of the deaths in the southern US came after Ivan spawned tornadoes in northwest Florida, while the storm?s 210-kph winds plucked tall trees out of the ground and its powerful sea surge swept through beachfront homes and condominiums","('Tornado', 'injured_or_dead_people')"
"Florida governor Jeb Bush, surveying the third major disaster in his state in five weeks, after Hurricanes Frances and Charley, said initial reports from the barrier islands were ?heartbreaking?","('Hurricane',)"
"President George W. Bush, the governor?s brother, declared a disaster in Florida, Louisiana, Alabama and Mississippi, paving the way for federal emergency aid","('Epidemic',)"
"The storm killed at least seven people in northwest Florida, most when a string of tornadoes touched down","('Tornado', 'injured_or_dead_people')"
"Two people died in Mississippi, one electrocuted and the other crushed by a tree limb","('injured_or_dead_people',)"
At least three people died in Georgia,"('injured_or_dead_people',)"
"A 6-year-old girl was swept away by floodwaters in White County, a woman died in Franklin County when a tree fell on a vehicle and a lineman was electrocuted in Towns County while trying to restore power","('injured_or_dead_people',)"
Alabama emergency managers reported one storm-related death,"('injured_or_dead_people',)"
"The Pensacola News Journal reported seven others died in Florida?s Escambia County, which includes hard-hit Pensacola","('injured_or_dead_people',)"
"Officials were not immediately available to confirm the deaths, which would take the US toll to 20","('injured_or_dead_people',)"
"(Reuters)   Miami, Sept. 25 (Reuters): Deadly hurricane Jeanne strengthened as it crossed the northern Bahamas today on its way to deliver a record fourth hurricane strike in one season on densely populated Florida","('Hurricane',)"
"But many, emboldened by having survived Hurricane Frances three weeks ago, vowed to remain at home","('Hurricane', 'missing_trapped_or_found_people')"
"?The folks that are living in the coastal areas of our state, I hope that they don?t think that whatever they just went through and survived that the next storm will be just like it, therefore they can ride this one out,","('injured_or_dead_people', 'missing_trapped_or_found_people')"
