The School of Tropical Medicine disclosure comes close on the heels of a survey conducted by the National AIDS Control Organisation that monitors HIV infection nationally,"('Epidemic',)"
"It concluded that besides Delhi, Bengal is a cause of concern in terms of new infections","('Epidemic',)"
The number of mother-to-child infections has also shot up,"('Epidemic',)"
The survey said there has been a 250 per cent increase in the number of HIV infections from unprotected sex and another 50 per cent in the number of mother-to-child infections,"('Epidemic',)"
We were surprised to find that many women have heard about AIDS but they do not know how fatal the disease is,"('Epidemic',)"
"We need to provide people with the necessary information, explained Karuna Roy, a Delhi-based HIV/AIDS counsellor","('Epidemic',)"
   The Telegraph - Calcutta : Nation   Andhra woe over AIDS   G.S,"('Epidemic',)"
with a big jump in its number of HIV positive people,"('Epidemic',)"
An annual survey conducted by the Andhra Pradesh AIDS Control Society ,"('Epidemic',)"
each state AIDS Control Society puts out a similar surveillance report on HIV incidence ,"('Epidemic',)"
has found that the number of HIV positive people in the state has shot up by 21 per cent over the last year,"('Epidemic',)"
"Andhra now has 4.8 lakh HIV positive people and ranks second only to Maharashtra in HIV incidence, at 13 per cent of the national average","('Epidemic',)"
"The startling numbers have Dr K. Damayanti, project director of the state AIDS Control Society, saying: ?AP (Andhra Pradesh) is today what South Africa was a decade ago in HIV positive (incidence).","('Epidemic',)"
"But, as the reports says: ?The number is not enough and touched hardly 30 per cent of the AIDS prospective population (people who are HIV positive and might contract AIDS).","('Epidemic',)"
"The report says HIV incidence is highest in Guntur (3.75 per cent) and Prakasham (3 per cent) districts, both of which have a large floating population","('Epidemic',)"
Tirupati is the town with the highest HIV rate in the state ,"('Epidemic',)"
"The AIDS society report says condom sale has increased by 32 per cent over the last year, but the high rate of HIV incidence indicates there could be a lack of awareness about its proper use","('Epidemic',)"
"But the incidence (of HIV positive people) has also shot up by 21 per cent over the last year,","('Epidemic',)"
"She says HIV prevalence among pregnant women is a comparatively low 2.3 per cent in Guntur, Prakasham, Kadapa, Nellore, Karimnagar and West Godavari districts","('Epidemic',)"
   The Telegraph - Calcutta : Metro   Disposable syringe on phase-out path    BAPPA MAJUMDAR   Disposable syringes are on their way out from government hospitals in the city,"('Epidemic',)"
Safer auto-disabled (AD) syringes will take their place,"('Epidemic',)"
"Unlike disposable or glass syringes, the AD variety can never be reused as it punctures automatically the moment the injection is pushed into the human body","('Epidemic', 'injured_or_dead_people')"
"Worried over the rising cases of HIV infection and the possibilities of hepatitis B or C outbreak, thanks to unsafe injection practices, the government has placed an order for 2.5 lakh AD syringes with a Delhi-based firm, at an estimated cost of Rs 8 lakh","('Epidemic',)"
?Unsafe injections can cost lives,"('Epidemic',)"
"So, we have decided to introduce the latest technology to minimise the chances of infection,","('Epidemic',)"
"Of late, the West Bengal Aids Control Society has been using AD syringes on an experimental basis","('Epidemic',)"
?Since the cost difference between a disposable and an AD syringe is not much ,"('Epidemic',)"
"But phasing out the existing syringes will take some time,","('Epidemic',)"
"According to the latest findings of the World Health Organisation (WHO), of an estimated 16 billion injections administered worldwide, millions are unsafe, causing deadly infections such as AIDS and hepatitis B and C.    In India, 65 per cent of the injections are considered unsafe","('Epidemic',)"
"Around two million new hepatitis B cases, 400,000 new hepatitis C cases and 30,000 new HIV/AIDS cases are reported from all the states, including Bengal","('Epidemic',)"
"In Bengal, of the HIV cases reported over the past few years, several could have been caused by unsafe syringes","('Epidemic',)"
"?There is no way of finding out how the infections are spreading, but we cannot take chances","('Epidemic',)"
"Hence, the decision to use AD syringes,","('Epidemic',)"
"Following raids on and the busting of several rackets, the police have come to know that certain organised groups have been recycling disposable syringes and sending them back to the market","('Epidemic',)"
"The Indian Medical Association (IMA), too, has taken a big step towards popularising the use of AD syringes in its recent ?Policy on Safe Injections?","('Epidemic',)"
?We are emphasising the importance of safe injections among our members,"('Epidemic',)"
"   The Telegraph - Calcutta : Nation   AIDS lessons on school roster   OUR SPECIAL CORRESPONDENT   New Delhi, Oct. 27: The human resource development ministry will ask states to consider including HIV/AIDS lessons in the school curriculum","('Epidemic',)"
A group of ministers met in Delhi today and pushed for a national action plan to prevent the spread of HIV/AIDS,"('Epidemic',)"
Singh underlined the urgency of tackling HIV/AIDS and promised to take up the issue with state education ministers converging on the capital tomorrow to discuss the Sarva Siksha Abhiyan and mid-day meal schemes,"('Epidemic', 'donation_needs_or_offers_or_volunteering_services')"
"According to experts, sex education is an effective way of spreading awareness about HIV/AIDS","('Epidemic',)"
Ramadoss presented a bleak picture of HIV/AIDS,"('Epidemic',)"
He said the first HIV positive case in India was detected in 1986,"('Epidemic',)"
The health minister called for a multi-sectoral approach to stem the rise in infection and underlined the need for health education to spread awareness,"('Epidemic',)"
"Role models and famous personalities should be used to popularise the use of condoms which offer protection against sexually transmitted diseases along with birth control, he said","('Epidemic',)"
"   The Telegraph - Calcutta : Nation   Nation at a Glance   TV soap route for HIV mission   New Delhi: The Bold and The Beautiful has done its bit for HIV, weaving myths and truths about HIV-positive patients and how they fare socially into its storyline","('Epidemic',)"
"The National AIDS Control Organisation (Naco) will keep this in mind when it frames its information, education and communication strategy to fight the HIV epidemic looming over India, reports our correspondent","('Epidemic',)"
Quraishi believes a soap opera might be an effective way to change attitudes towards HIV-positive patients,"('Epidemic', 'injured_or_dead_people')"
The AIDS control organisation plans to air a TV series based on true-life experiences of HIV patients across India on Doordarshan,"('Epidemic', 'injured_or_dead_people')"
It will also urge soap opera producers to weave AIDS themes into their storylines,"('Epidemic',)"
?We are going to ask all our workers from the rural as well as urban areas to send accounts of their experiences with HIV and AIDS,"('Epidemic',)"
"Crowd vents anger over rape  Nagpur (PTI): An angry crowd, consisting mostly of women,   on Saturday attacked houses of persons accused in a rape case in Sudam Nagari   area of the city","('Rebellion', 'Terrorism')"
The crowd set on fire the house of one of the accused and damaged the property of two others,"('infrastructure_and_utilities_damage',)"
Angry residents met police officials on Saturday and demanded that the accused be handed over to them,"('Rebellion',)"
"While returning from the police station, the crowd attacked the houses of the accused","('Terrorism',)"
She was taken to hospital where doctors   declared her brought dead,"('injured_or_dead_people',)"
rigorous imprisonment for raping a minor and threatening   to kill her earlier this year,"('injured_or_dead_people',)"
"Hunting mishap  Jammu (PTI): A hunter, Rattan Lal, was accidentally killed   by his friend in the Nagorta forest on the outskirts of the city on Saturday","('injured_or_dead_people',)"
"   The Telegraph - Calcutta : Nation   A, B amp; silent C of church AIDS war   AYSWARIA VENUGOPAL   New Delhi, Nov. 22: A for Abstinence, B for Be Faithful but a very silent ","('Epidemic', 'Rebellion')"
This is how the Catholic church in India plans to spell out its first policy on HIV/AIDS prevention,"('Epidemic',)"
"According to James Veliath, who is co-ordinating the CBCI programme on HIV/AIDS in the northern region, the draft policy along with another on health is in the final stages","('Epidemic',)"
"said Veliath, who represented the church at the inaugural meeting of the South Asia Inter-Religious Council on HIV/AIDS","('Epidemic',)"
Veliath made it clear that the church is prepared to go as far as A and B of US President George W. Bush?s ABC formula for HIV prevention,"('Epidemic',)"
?We think principles like A for Abstinence and B for Be faithful are very important and this is what people should follow to avoid contracting HIV infections.,"('Epidemic',)"
"But with the world witnessing a feminisation of the pandemic, the church?s refusal to promote use of condoms is an issue in the Northeast, where it has a huge presence and is involved in providing care to HIV positive patients","('Epidemic', 'injured_or_dead_people')"
"Deepak Singh, a HIV positive person working with other patients in Manipur, said according to a recent assessment by a local non-government organisation, there are 3,800 AIDS widows in just two districts of Manipur and more than 4,000 children who are infected","('Epidemic', 'injured_or_dead_people')"
"Singh, who contracted the disease through infected syringes, said the church?s refusal to promote use of condoms is an issue ?we have to address?","('Epidemic',)"
"   The Telegraph - Calcutta : Nation   Drugs relief for AIDS-affected   OUR CORRESPONDENT   New Delhi, Nov. 23: UNAIDS has advised millions of HIV/AIDS patients to continue with the generic anti-retroviral drugs of Ranbaxy and Cipla that went off the World Health Organisation?s list","('Epidemic', 'donation_needs_or_offers_or_volunteering_services')"
"The WHO?s withdrawal of approval to some ARV drugs made by these two companies should not be seen as a comment on their quality, officials of the joint UN programme on HIV/AIDS said today","('Epidemic',)"
"They were speaking at a news conference here to release the AIDS Epidemic Update, an annual report on the global epidemic prepared by UNAIDS and the WHO","('Epidemic',)"
"Patients should continue using the Ranbaxy and Cipla drugs, said Dr Poornima Mane, the UNAIDS director for social mobilisation and communication","('injured_or_dead_people',)"
?We want to clarify this so that patients do not panic,"('injured_or_dead_people',)"
Ranbaxy and Cipla recently withdrew some of their anti-AIDS drugs from the market after the WHO dropped these from its approved list,"('Epidemic',)"
claims of bio-equivalence with patented drugs and independent laboratory analysis,"('injured_or_dead_people',)"
"Companies like Ranbaxy and Cipla have withdrawn their ARV drugs but patients did not get the information,","('injured_or_dead_people',)"
Patients should not panic ,"('injured_or_dead_people',)"
"aspect of the epidemic, the UNAIDS official said","('Epidemic',)"
"The UN report says the number of HIV-afflicted globally has reached an estimated 39.4 million, up from an estimated 36.6 million in 2002","('Epidemic',)"
"The number of HIV-affected women has touched 56 per cent in Asia alone, with the epidemic growing faster in East and Central Asia as also Eastern Europe, according to Mane","('Epidemic',)"
"With 5.1 million affected, India has a serious HIV epidemic underway in several states; drug injections are playing a bigger role in this than previously thought, the UN report says","('Epidemic',)"
"Trends observed in Tamil Nadu, Andhra Pradesh, Karnataka, Maharashtra and Nagaland showed HIV prevalence had crossed the 1 per cent mark among pregnant women, the report added","('Epidemic',)"
"Inadequate prevention efforts, it said, had allowed the AIDS virus to filter from people with the highest-risk behaviour to their regular sexual partners","('Epidemic',)"
"   The Telegraph - Calcutta : Opinion   Wednesday, November 24, 2004    UNMENTIONABLE   HIV is a virus and not a form of punishment for having sex","('Epidemic',)"
Nor is the fear of death a moral sentiment,"('injured_or_dead_people',)"
So any attempt to use morality or theology to prevent an AIDS epidemic is misguided and epidemiologically dangerous,"('Epidemic',)"
Two aspects of Catholicism conflict with internationally accepted methods of HIV/AIDS prevention: the ban on contraception and the taboo on homosexuality,"('Epidemic',)"
Evasion and silence on both issues are the most dangerous obstacles to the prevention of HIV/ AIDS,"('Epidemic',)"
"By refusing to talk openly about condom-use, Indian Catholics will be making a regressive contribution to the control of the epidemic in India, second only to sub-Saharan Africa in the magnitude of its crisis","('Epidemic',)"
"However, since the US controls most of the funding for HIV/AIDS prevention all over the world, the ABC campaign remains the dominant approach, contrary to what the WHO and UNAIDS have been advocating for years","('Epidemic', 'missing_trapped_or_found_people')"
"   The Telegraph - Calcutta : Nation   HIV hounds young women   CHANDRIMA S. BHATTACHARYA   Mumbai, Nov. 24: The number of women infected with HIV has gone up alarmingly in all parts of the world over the past two years, with the steepest increase in east Asia, followed by eastern Europe and central Asia, a report released by the Joint United Nations Programme on HIV/AIDS (UNAIDS) says","('Epidemic',)"
"There are about 37.2 million adults in the world who are HIV-infected, says the report titled AIDS Epidemic Update 2004","('Epidemic',)"
"The highest percentage of HIV-infected women belongs to sub-Saharan Africa, which also has the largest concentration of the disease","('Epidemic',)"
"Here, HIV-positive women far outnumber the men, constituting 57 per cent of the infected and totalling a population of 13.3 million","('Epidemic',)"
The more alarming development within this context is the rise of the infection among young women and girls,"('Epidemic',)"
"?Among the young HIV-infected population between 15 and 24 years, women constitute 75 per cent,","('Epidemic',)"
She said the disease itself is one factor that has led to the rise of infection among the young female population,"('Epidemic',)"
"But especially in Africa, where the infection is so widespread, men are increasingly looking for very young girls hoping that they would be sexually inexperienced and hence safe,","('Epidemic',)"
"A few years back, more men were infected than women, but several factors acting together have spread the infection rapidly among women, she said","('Epidemic',)"
A woman is more prone to suffer from infection,"('Epidemic', 'injured_or_dead_people')"
A UNAIDS release on the occasion points out that male-to-female HIV transmission during sex is about twice as likely to occur as female-to-male transmission,"('Epidemic',)"
?Women?s vulnerability to AIDS has a lot to do with her social vulnerability,"('Epidemic',)"
"An older woman, like a woman with property, or a woman who does not have to live within an environment of domestic violence can stand up for her rights better,","('injured_or_dead_people',)"
There is no reason to believe that such ideas of fun must remain confined to high-profile schools in the capital,"('missing_trapped_or_found_people',)"
"Sex education in schools had been vociferously resisted, and it is being allowed only because of the danger posed by AIDS","('Epidemic',)"
"   The Telegraph - Calcutta : Nation   AIDS vaccine trial on humans   Mumbai, Nov. 30 (Reuters): India, home to the world?s second-largest HIV population after South Africa, is set to begin human trials of a new vaccine against the virus in January, a research institute said today","('Epidemic',)"
The country has over 5.1 million people living with HIV/AIDS and experts say the number could quadruple by 2010,"('Epidemic', 'injured_or_dead_people')"
"Human trials of vaccines against different strains of the virus are already being conducted in the US, Europe, Africa and South America","('Epidemic',)"
"The Indian trial will focus on sub-type C of the virus, the most common in the country","('Epidemic',)"
"?It will be the first test in India of an HIV vaccine on humans,","('Epidemic',)"
"said Ramesh Paranjape, a deputy director of the National AIDS Research Institute, based in Pune","('Epidemic',)"
"In August, the World Bank had warned the disease would become the single largest cause of death in the country unless there was a change in treatment policy and progress on prevention","('Epidemic', 'injured_or_dead_people')"
India?s HIV problem has assumed serious proportions despite health programmes to halt its spread,"('Epidemic',)"
"Over the years, HIV/AIDS has moved beyond traditionally high-risk groups such as homosexuals, commercial sex workers and drug users","('Epidemic',)"
"The virus is spreading into families, infecting mothers and children, and due to lack of awareness about the illness, many people do not even know they are infected","('Epidemic',)"
"   The Telegraph - Calcutta : Metro   Scourge battle to start in school    A STAFF REPORTER   Alarmed at the rapid spread of AIDS in the state, the West Bengal State AIDS Prevention and Control Society has decided to introduce life education in the curriculum from Class VI to generate awareness among adolescents about the disease","('Epidemic',)"
"?Apart from this, we have tied up with a reputed advertising agency to introduce an animated character called Buladi, a 30-year-old middle-class housewife, who will answer questions on the disease","('Epidemic',)"
"Meanwhile, a survey conducted by the agency indicates that the number of HIV-positive cases in the state is increasing rapidly","('Epidemic',)"
"?Of the 6,941 HIV-positive cases reported in the state till 2004, Calcutta and its suburbs account for 3,295, nearly 48 per cent of the total,","('Epidemic',)"
"The number of HIV-positive cases in the state has, however, dropped to 1,092 in 2004 from 1,691 in 2003","('Epidemic',)"
But the number of AIDS cases has gone up to 864 in 2004 from 611 in 2003,"('Epidemic',)"
This indicates that a number of HIV-positive husbands have infected their wives by not using condoms during sexual intercourse,"('Epidemic',)"
"The number of infections would, therefore, go up several times","('Epidemic',)"
"According to a behavioural sentinel surveillance in 2001, HIV/AIDS awareness in West Bengal is extremely low","('Epidemic',)"
The document reads: ?The situation is extremely unsatisfactory and the National AIDS Control Organisation (NACO) had asked its state wing to step up its awareness campaign in a big way.,"('Epidemic',)"
"According to the 2004 report of NACO, which is a part of the ministry of health and family welfare, there are 2,397 AIDS patients (undergoing treatment) in Bengal","('Epidemic', 'injured_or_dead_people')"
"They are part of the 5,090 HIV-positive cases recorded by the AIDS Prevention and Control Society till May 2003","('Epidemic',)"
"?There is only one way to fight AIDS; by making everyone aware of how it spreads and how to prevent that,","('Epidemic',)"
"   The Telegraph - Calcutta : Nation   Andhra wakes up to AIDS alarm   OUR SPECIAL CORRESPONDENT    Hyderabad, Dec. 1: The Andhra Pradesh government has said HIV tests should be conducted on both men and women before they get married","('Epidemic',)"
"Rajasekhar Reddy, addressing a function on World AIDS Day, said the move would save lakhs of lives","('Epidemic',)"
"Andhra is home to almost 5 lakh HIV-infected people and around 9,000 AIDS victims, Reddy said","('Epidemic', 'injured_or_dead_people')"
HIV and AIDS have affected people in 18 out of 23 districts of the state,"('Epidemic',)"
Guntur topped the list with a 3.75 per cent HIV prevalence rate,"('Epidemic',)"
"K. Damayanti, the director of the Andhra Pradesh AIDS Control Society (Apsacs), said the need of the hour is not just to stem the growth of HIV-positive cases, but also care for AIDS victims","('Epidemic',)"
"The government has extended free anti retro viral therapy to nearly 2,000 AIDS patients at Visakhapatnam and Hyderabad","('Epidemic', 'injured_or_dead_people')"
"This year, ?we aim to extend the programme to 1,500 patients in Guntur?, Damayanti said","('injured_or_dead_people',)"
The state also plans to induct nearly 1 lakh health activists from women?s self-help groups to spread AIDS awareness,"('Epidemic',)"
Andhra is fast approaching South Africa in the spread of AIDS and HIV,"('Epidemic',)"
"   The Telegraph - Calcutta : Opinion   Thursday, December 02, 2004    BE AWARE   World AIDS Day can only be a day of rather grim reckoning in West Bengal","('Epidemic',)"
The government?s latest surveys of the spread of the virus among sex workers in the state show unnaturally high prevalence in a number of areas,"('Epidemic',)"
"So many years into the epidemic, if the government is still unable to conduct a proper survey, then can it be relied upon to manage such a complex and escalating crisis","('Epidemic',)"
Bengal has shown a rise of more than 20 per cent in the number of HIV+ cases between 2003 and 2004,"('Epidemic',)"
But it has failed to post monthly surveillance reports on HIV/AIDS with the National AIDS Control Organization,"('Epidemic',)"
The stigma on HIV/AIDS ,"('Epidemic',)"
"So do the difficulties of sustaining proper medication that still remains prohibitively expensive, and administered by doctors who are not properly trained to use the drugs in the Indian market","('missing_trapped_or_found_people',)"
"And the dimension of the problem of ignorance, infection, stigma and treatment becomes even more daunting, and is still largely uncharted, in rural Bengal","('Epidemic',)"
"A high moral tone, together with a hypocritical reticence (even while advocating free exchange of information), still predominates the Indian approach to HIV/AIDS","('Epidemic',)"
"For the first time this year, it has set aside some money for a proper survey of the prevalence of HIV/AIDS among men who have sex with men","('Epidemic',)"
"Many of them are married, and live in the districts and villages ","('injured_or_dead_people',)"
   The Telegraph - Calcutta : Nation   Fortified food on govt HIV menu    G.S,"('Epidemic', 'donation_needs_or_offers_or_volunteering_services')"
MUDUR    HIV-positive girls play at a home in Chennai,"('Epidemic',)"
"(Reuters)    New Delhi, Dec. 2: The Centre plans to provide a daily cocktail of fortified food to undernourished people infected with HIV to improve their nutrition and delay progression of the disease","('Epidemic', 'donation_needs_or_offers_or_volunteering_services')"
The National AIDS Control Organisation (Naco) and the UN World Food Programme will jointly work out strategies to introduce ?food-based intervention,"('donation_needs_or_offers_or_volunteering_services',)"
"for HIV patients, government and UN officials announced here today at a national consultation on nutrition and HIV","('Epidemic', 'injured_or_dead_people')"
"Food security experts cautioned that the idea, though attractive, would need to be backed by vigorous efforts to prevent the continued transmission of HIV that might lead to burgeoning numbers and make any fortified food programme economically unviable","('donation_needs_or_offers_or_volunteering_services',)"
"The fortified food packages containing a blend of wheat, soyameal, selected vitamins, and vital minerals such as iron, selenium and zinc will be intended for HIV-infected people who are not getting adequate nutrition","('Epidemic', 'donation_needs_or_offers_or_volunteering_services')"
"?We will begin by offering the nutritional supplement to HIV-infected people who are now receiving free anti-viral therapy in hospitals,","('Epidemic',)"
"About 2,100 HIV patients are now receiving free drugs in eight hospitals in Bangalore, Mumbai, Hyderabad, Chennai and New Delhi","('Epidemic', 'injured_or_dead_people')"
